ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001193125-25-259069	3322566	Stock Option (Right to Buy)		9.98		30-OCT-2025				4	D	false				45150.0				0.0		D			F4, F2, F3, F1, F5	01-FEB-2034		Common Stock		45150.0				0.0				D			
0001193125-25-259069	3322567	Stock Option (Right to Buy)		9.6		30-OCT-2025				4	D	false				56400.0				0.0		D			F4, F2, F3, F1, F5	01-FEB-2035		Common Stock		56400.0				0.0				D			
0001213900-25-104331	3322704	Warrants		11.5		28-OCT-2025				4	J	0				4275000.0				11.5		D		27-NOV-2025		28-OCT-2030		Common Stock, par value $0.0001 per share		4275000.0				4275000.0				I		See Footnote	F2
0001213900-25-104331	3322705	Warrants		11.5		28-OCT-2025				4	J	0				1267599.0				11.5		D		27-NOV-2025		28-OCT-2030		Common Stock, par value $0.0001 per share		1267599.0				1267599.0				I		See Footnote	F4
0001193125-25-259064	3322736	Stock Option (Right to Buy)		1.93		30-OCT-2025				4	D	false				27647.0				0.0		D			F5, F6, F7	09-NOV-2028		Common Stock		27647.0				0.0				D			
0001193125-25-259064	3322745	Stock Option (Right to Buy)		9.6		30-OCT-2025				4	D	false				56400.0				0.0		D			F5, F6, F7	01-FEB-2035		Common Stock		56400.0				0.0				D			
0001193125-25-259064	3322743	Stock Option (Right to Buy)		14.7		30-OCT-2025				4	D	false				27400.0				0.0		D			F5, F6, F7	09-FEB-2033		Common Stock		27400.0				0.0				D			
0001193125-25-259064	3322742	Stock Option (Right to Buy)		2.64		30-OCT-2025				4	D	false				25000.0				0.0		D			F5, F6, F7	16-MAY-2032		Common Stock		25000.0				0.0				D			
0001193125-25-259064	3322741	Stock Option (Right to Buy)		24.16		30-OCT-2025				4	D	false				12500.0				0.0		D			F5, F6, F7	15-APR-2031		Common Stock		12500.0				0.0				D			
0001193125-25-259064	3322740	Stock Option (Right to Buy)		24.29		30-OCT-2025				4	D	false				7000.0				0.0		D			F5, F6, F7	22-JUN-2030		Common Stock		7000.0				0.0				D			
0001193125-25-259064	3322739	Stock Option (Right to Buy)		21.4		30-OCT-2025				4	D	false				7000.0				0.0		D			F5, F6, F7	05-APR-2030		Common Stock		7000.0				0.0				D			
0001193125-25-259064	3322737	Stock Option (Right to Buy)		1.93		30-OCT-2025				4	D	false				2933.0				0.0		D			F5, F6, F7	30-JAN-2029		Common Stock		2933.0				0.0				D			
0001193125-25-259064	3322738	Stock Option (Right to Buy)		3.11		30-OCT-2025				4	D	false				22730.0				0.0		D			F5, F6, F7	30-JUL-2029		Common Stock		22730.0				0.0				D			
0001193125-25-259064	3322744	Stock Option (Right to Buy)		9.98		30-OCT-2025				4	D	false				45150.0				0.0		D			F5, F6, F7	01-FEB-2034		Common Stock		45150.0				0.0				D			
0001193125-25-259059	3322632	Stock Option (Right to Buy)		9.6		30-OCT-2025				4	D	false				300000.0				0.0		D			F4, F5, F6	01-FEB-2035		Common Stock		300000.0				0.0				D			
0001193125-25-259059	3322631	Stock Option (Right to Buy)		9.98		30-OCT-2025				4	D	false				175000.0				0.0		D			F4, F5, F6	01-FEB-2034		Common Stock		175000.0				0.0				D			
0001193125-25-259059	3322630	Stock Option (Right to Buy)		14.7		30-OCT-2025				4	D	false				110000.0				0.0		D			F4, F5, F6	09-FEB-2033		Common Stock		110000.0				0.0				D			
0001193125-25-259059	3322629	Stock Option (Right to Buy)		4.44		30-OCT-2025				4	D	false				48102.0				0.0		D			F4, F5, F6	16-FEB-2032		Common Stock		48102.0				0.0				D			
0001193125-25-259059	3322628	Stock Option (Right to Buy)		23.01		30-OCT-2025				4	D	false				57500.0				0.0		D			F4, F5, F6	05-FEB-2031		Common Stock		57500.0				0.0				D			
0001193125-25-259059	3322627	Stock Option (Right to Buy)		32.5		30-OCT-2025				4	D	false				47500.0				0.0		D			F4, F5, F6	14-FEB-2030		Common Stock		47500.0				0.0				D			
0001193125-25-259056	3322747	Stock Option (Right to Buy)		24.29		30-OCT-2025				4	D	false				7000.0				0.0		D			F4, F2, F3, F1, F5	22-JUN-2030		Common Stock		7000.0				0.0				D			
0001193125-25-259056	3322746	Stock Option (Right to Buy)		23.22		30-OCT-2025				4	D	false				40000.0				0.0		D			F4, F2, F3, F1, F5	23-MAR-2030		Common Stock		40000.0				0.0				D			
0001193125-25-259056	3322750	Stock Option (Right to Buy)		14.7		30-OCT-2025				4	D	false				27400.0				0.0		D			F4, F2, F3, F1, F5	09-FEB-2033		Common Stock		27400.0				0.0				D			
0001193125-25-259056	3322751	Stock Option (Right to Buy)		9.98		30-OCT-2025				4	D	false				45150.0				0.0		D			F4, F2, F3, F1, F5	01-FEB-2034		Common Stock		45150.0				0.0				D			
0001193125-25-259056	3322749	Stock Option (Right to Buy)		2.64		30-OCT-2025				4	D	false				25000.0				0.0		D			F4, F2, F3, F1, F5	16-MAY-2032		Common Stock		25000.0				0.0				D			
0001193125-25-259056	3322748	Stock Option (Right to Buy)		24.16		30-OCT-2025				4	D	false				12500.0				0.0		D			F4, F2, F3, F1, F5	15-APR-2031		Common Stock		12500.0				0.0				D			
0001193125-25-259056	3322752	Stock Option (Right to Buy)		9.6		30-OCT-2025				4	D	false				56400.0				0.0		D			F4, F2, F3, F1, F5	01-FEB-2035		Common Stock		56400.0				0.0				D			
0001193125-25-259054	3322687	Stock Option (Right to Buy)		14.7		30-OCT-2025				4	D	false				300000.0				0.0		D			F5, F6, F7	09-FEB-2033		Common Stock		300000.0				0.0				D			
0001193125-25-259054	3322688	Stock Option (Right to Buy)		9.98		30-OCT-2025				4	D	false				605000.0				0.0		D			F5, F6, F7	01-FEB-2034		Common Stock		605000.0				0.0				D			
0001193125-25-259054	3322689	Stock Option (Right to Buy)		9.6		30-OCT-2025				4	D	false				848000.0				0.0		D			F5, F6, F7	01-FEB-2035		Common Stock		848000.0				0.0				D			
0001193125-25-259054	3322683	Stock Option (Right to Buy)		3.11		30-OCT-2025				4	D	false				132242.0				0.0		D			F5, F6, F7	30-JUL-2029		Common Stock		132242.0				0.0				D			
0001193125-25-259054	3322682	Stock Option (Right to Buy)		1.93		30-OCT-2025				4	D	false				120231.0				0.0		D			F5, F6, F7	09-NOV-2028		Common Stock		120231.0				0.0				D			
0001193125-25-259054	3322686	Stock Option (Right to Buy)		4.44		30-OCT-2025				4	D	false				220000.0				0.0		D			F5, F6, F7	16-FEB-2032		Common Stock		220000.0				0.0				D			
0001193125-25-259054	3322685	Stock Option (Right to Buy)		23.01		30-OCT-2025				4	D	false				203750.0				0.0		D			F5, F6, F7	05-FEB-2031		Common Stock		203750.0				0.0				D			
0001193125-25-259054	3322684	Stock Option (Right to Buy)		32.5		30-OCT-2025				4	D	false				170000.0				0.0		D			F5, F6, F7	14-FEB-2030		Common Stock		170000.0				0.0				D			
0001193125-25-259053	3322635	Stock Option (Right to Buy)		9.6		30-OCT-2025				4	D	false				56400.0				0.0		D			F4, F5, F3	01-FEB-2035		Common Stock		56400.0				0.0				D			
0001193125-25-259053	3322634	Stock Option (Right to Buy)		8.39		30-OCT-2025				4	D	false				67700.0				0.0		D			F4, F5, F3	05-AUG-2034		Common Stock		67700.0				0.0				D			
0001193125-25-259047	3322574	Stock Option (Right to Buy)		4.44		30-OCT-2025				4	D	false				20000.0				0.0		D			F4, F2, F3, F1, F5	17-FEB-2032		Common Stock		20000.0				0.0				D			
0001193125-25-259047	3322575	Stock Option (Right to Buy)		14.7		30-OCT-2025				4	D	false				27400.0				0.0		D			F4, F2, F3, F1, F5	09-FEB-2033		Common Stock		27400.0				0.0				D			
0001193125-25-259047	3322576	Stock Option (Right to Buy)		9.98		30-OCT-2025				4	D	false				45150.0				0.0		D			F4, F2, F3, F1, F5	01-FEB-2034		Common Stock		45150.0				0.0				D			
0001193125-25-259047	3322577	Stock Option (Right to Buy)		9.6		30-OCT-2025				4	D	false				56400.0				0.0		D			F4, F2, F3, F1, F5	01-FEB-2035		Common Stock		56400.0				0.0				D			
0001193125-25-259046	3322645	Stock Option (Right to Buy)		24.05		30-OCT-2025				4	D	false				20000.0				0.0		D			F4, F2, F3, F1, F5	12-JUN-2030		Common Stock		20000.0				0.0				D			
0001193125-25-259046	3322646	Stock Option (Right to Buy)		24.16		30-OCT-2025				4	D	false				12500.0				0.0		D			F4, F2, F3, F1, F5	15-APR-2031		Common Stock		12500.0				0.0				D			
0001193125-25-259046	3322647	Stock Option (Right to Buy)		2.64		30-OCT-2025				4	D	false				25000.0				0.0		D			F4, F2, F3, F1, F5	16-MAY-2032		Common Stock		25000.0				0.0				D			
0001193125-25-259046	3322648	Stock Option (Right to Buy)		14.7		30-OCT-2025				4	D	false				27400.0				0.0		D			F4, F2, F3, F1, F5	09-FEB-2033		Common Stock		27400.0				0.0				D			
0001193125-25-259046	3322649	Stock Option (Right to Buy)		9.98		30-OCT-2025				4	D	false				45150.0				0.0		D			F4, F2, F3, F1, F5	01-FEB-2034		Common Stock		45150.0				0.0				D			
0001193125-25-259046	3322650	Stock Option (Right to Buy)		9.6		30-OCT-2025				4	D	false				56400.0				0.0		D			F4, F2, F3, F1, F5	01-FEB-2035		Common Stock		56400.0				0.0				D			
0001193125-25-259045	3322583	Stock Option (Right to Buy)		3.11		30-OCT-2025				4	D	false				4063.0				0.0		D			F4, F5, F6	30-JUL-2029		Common Stock		4063.0				0.0				D		By Spouse	
0001193125-25-259045	3322592	Stock Option (Right to Buy)		9.6		30-OCT-2025				4	D	false				17500.0				0.0		D			F4, F5, F6	01-FEB-2035		Common Stock		17500.0				0.0				I			
0001193125-25-259045	3322591	Stock Option (Right to Buy)		10.58		30-OCT-2025				4	D	false				26400.0				0.0		D			F4, F5, F6	02-APR-2034		Common Stock		26400.0				0.0				I			
0001193125-25-259045	3322590	Stock Option (Right to Buy)		9.6		30-OCT-2025				4	D	false				320000.0				0.0		D			F4, F5, F6	01-FEB-2035		Common Stock		320000.0				0.0				D			
0001193125-25-259045	3322584	Stock Option (Right to Buy)		3.11		30-OCT-2025				4	D	false				3312.0				0.0		D			F4, F5, F6	30-JUL-2029		Common Stock		3312.0				0.0				D		By Spouse	
0001193125-25-259045	3322588	Stock Option (Right to Buy)		14.7		30-OCT-2025				4	D	false				120000.0				0.0		D			F4, F5, F6	09-FEB-2033		Common Stock		120000.0				0.0				D			
0001193125-25-259045	3322587	Stock Option (Right to Buy)		4.44		30-OCT-2025				4	D	false				70000.0				0.0		D			F4, F5, F6	16-FEB-2032		Common Stock		70000.0				0.0				D			
0001193125-25-259045	3322586	Stock Option (Right to Buy)		23.01		30-OCT-2025				4	D	false				67500.0				0.0		D			F4, F5, F6	05-FEB-2031		Common Stock		67500.0				0.0				D			
0001193125-25-259045	3322585	Stock Option (Right to Buy)		32.5		30-OCT-2025				4	D	false				50000.0				0.0		D			F4, F5, F6	14-FEB-2030		Common Stock		50000.0				0.0				D			
0001193125-25-259045	3322589	Stock Option (Right to Buy)		9.98		30-OCT-2025				4	D	false				195000.0				0.0		D			F4, F5, F6	01-FEB-2034		Common Stock		195000.0				0.0				D			
0001193125-25-259040	3322568	Stock Option (Right to Buy)		8.86		30-OCT-2025				4	D	false				67700.0				0.0		D			F4, F2, F3, F1, F5	02-MAY-2034		Common Stock		67700.0				0.0				D			
0001193125-25-259040	3322569	Stock Option (Right to Buy)		9.6		30-OCT-2025				4	D	false				56400.0				0.0		D			F4, F2, F3, F1, F5	01-FEB-2035		Common Stock		56400.0				0.0				D			
0001193125-25-259038	3322716	Stock Option (Right to Buy)		9.6		30-OCT-2025				4	D	false				56400.0				0.0		D			F4, F2, F3, F1, F5	01-FEB-2035		Common Stock		56400.0				0.0				D			
0001193125-25-259038	3322715	Stock Option (Right to Buy)		9.98		30-OCT-2025				4	D	false				45150.0				0.0		D			F4, F2, F3, F1, F5	01-FEB-2034		Common Stock		45150.0				0.0				D			
0001193125-25-259038	3322714	Stock Option (Right to Buy)		14.7		30-OCT-2025				4	D	false				27400.0				0.0		D			F4, F2, F3, F1, F5	09-FEB-2033		Common Stock		27400.0				0.0				D			
0001193125-25-259038	3322713	Stock Option (Right to Buy)		2.64		30-OCT-2025				4	D	false				25000.0				0.0		D			F4, F2, F3, F1, F5	16-MAY-2032		Common Stock		25000.0				0.0				D			
0001193125-25-259038	3322712	Stock Option (Right to Buy)		24.16		30-OCT-2025				4	D	false				12500.0				0.0		D			F4, F2, F3, F1, F5	15-APR-2031		Common Stock		12500.0				0.0				I			
0001193125-25-259038	3322711	Stock Option (Right to Buy)		24.29		30-OCT-2025				4	D	false				7000.0				0.0		D			F4, F2, F3, F1, F5	22-JUN-2030		Common Stock		7000.0				0.0				I		See footnote	F6
0001193125-25-259038	3322710	Stock Option (Right to Buy)		21.4		30-OCT-2025				4	D	false				7000.0				0.0		D			F4, F2, F3, F1, F5	05-APR-2030		Common Stock		7000.0				0.0				D		See footnote	F6
0001193125-25-259037	3322619	Stock Option (Right to Buy)		8.39		30-OCT-2025				4	D	false				350000.0				0.0		D			F4, F5, F6	05-AUG-2034		Common Stock		350000.0				0.0				D			
0001193125-25-259037	3322620	Stock Option (Right to Buy)		9.6		30-OCT-2025				4	D	false				215000.0				0.0		D			F4, F5, F6	01-FEB-2035		Common Stock		215000.0				0.0				D			
0001193125-25-259034	3322604	Stock Option (Right to Buy)		3.11		30-OCT-2025				4	D	false				39037.0				0.0		D			F4, F5, F6	30-JUL-2029		Common Stock		39037.0				0.0				D			
0001193125-25-259034	3322603	Stock Option (Right to Buy)		1.93		30-OCT-2025				4	D	false				98204.0				0.0		D			F4, F5, F6	10-JAN-2029		Common Stock		98204.0				0.0				D			
0001193125-25-259034	3322606	Stock Option (Right to Buy)		23.01		30-OCT-2025				4	D	false				67500.0				0.0		D			F4, F5, F6	05-FEB-2031		Common Stock		67500.0				0.0				D			
0001193125-25-259034	3322608	Stock Option (Right to Buy)		14.7		30-OCT-2025				4	D	false				120000.0				0.0		D			F4, F5, F6	09-FEB-2033		Common Stock		120000.0				0.0				D			
0001193125-25-259034	3322610	Stock Option (Right to Buy)		9.6		30-OCT-2025				4	D	false				320000.0				0.0		D			F4, F5, F6	01-FEB-2035		Common Stock		320000.0				0.0				D			
0001193125-25-259034	3322609	Stock Option (Right to Buy)		9.98		30-OCT-2025				4	D	false				195000.0				0.0		D			F4, F5, F6	01-FEB-2034		Common Stock		195000.0				0.0				D			
0001193125-25-259034	3322607	Stock Option (Right to Buy)		4.44		30-OCT-2025				4	D	false				70000.0				0.0		D			F4, F5, F6	16-FEB-2032		Common Stock		70000.0				0.0				D			
0001193125-25-259034	3322605	Stock Option (Right to Buy)		32.5		30-OCT-2025				4	D	false				45000.0				0.0		D			F4, F5, F6	14-FEB-2030		Common Stock		45000.0				0.0				D			
0001864159-25-000003	3322615	Stock Option (right to buy)		10.59		28-OCT-2025				4	M	0				6666.0				0.0		D			F3	13-MAY-2031		Common Stock		6666.0				121434.0				D			
0001864159-25-000003	3322614	Stock Option (right to buy)		4.21		28-OCT-2025				4	M	0				9999.0				0.0		D			F3	09-MAR-2031		Common Stock		9999.0				77333.0				D			
0001493152-25-020283	3322558	Stock Option (Right to Buy)	F1	10.0		28-OCT-2025	F2			4	A	0				250000.0				0.0		A		28-OCT-2025	F3	05-MAY-2033		Common Stock		250000.0				250000.0				D			
0001213900-25-104323	3322596	Restricted Stock Units			F1	28-OCT-2025				4	A	0				166298.0				0.0		A			F1		F1	Common Stock		166298.0				166298.0				D			
0001628280-25-047646	3322706	Restricted Stock Units			F1	28-OCT-2025				4	M	0				16847.0				0.0		D			F1		F1	Class A Common Stock		16847.0				0.0				D			
0001185185-25-001588	3322722	"Restricted Stock Unit (""RSU"")"			F4	25-OCT-2025				4	A	0				20994.0				19.32	F6	A			F1		F1	Common Stock		20994.0				20994.0	F5, F2			D			
0001185185-25-001587	3322720	"Restricted Stock Unit (""RSU"")"			F5	25-OCT-2025				4	A	0				91874.0				19.32	F7	A			F1		F1	Common Stock		91874.0				91874.0	F2, F6			D			
0001666071-25-000143	3322562	Restricted Stock Unit			F1	30-OCT-2025				4	M	0				6148.0				0.0		D			F2		F2	Common Stock		6148.0				0.0				D			
0001677721-25-000007	3322601	Stock Option (right to buy)		22.4		30-OCT-2025				4	M	0				23500.0				0.0		D			F1	15-JUN-2028		Common Stock		23500.0				0.0				D			
0001457301-25-000002	3322717	Restricted Stock Unit			F1	28-OCT-2025				4	A	0				14732.0				0.0		A			F1		F1	Common Stock		14732.0				14732.0				D			
0001817217-25-000003	3322698	Restricted Stock Units		0.0	F3	30-OCT-2025				4	M	0				2858.0				0.0		D			F8		F5	Common Stock		2858.0				28584.0				D			
0001817217-25-000003	3322695	Restricted Stock Units		0.0	F3	30-OCT-2025				4	M	0				2886.0				0.0		D			F4		F5	Common Stock		2886.0				2887.0				D			
0001817217-25-000003	3322696	Restricted Stock Units		0.0	F3	30-OCT-2025				4	M	0				2000.0				0.0		D			F6		F5	Common Stock		2000.0				4000.0				D			
0001817217-25-000003	3322697	Restricted Stock Units		0.0	F3	30-OCT-2025				4	M	0				3750.0				0.0		D			F7		F5	Common Stock		3750.0				22500.0				D			
0001817199-25-000005	3322557	Restricted Stock Units		0.0	F3	30-OCT-2025				4	M	0				2858.0				0.0		D			F8		F5	Common Stock		2858.0				28584.0				D			
0001817199-25-000005	3322556	Restricted Stock Units		0.0	F3	30-OCT-2025				4	M	0				3750.0				0.0		D			F7		F5	Common Stock		3750.0				22500.0				D			
0001817199-25-000005	3322555	Restricted Stock Units		0.0	F3	30-OCT-2025				4	M	0				2000.0				0.0		D			F6		F5	Common Stock		2000.0				4000.0				D			
0001817199-25-000005	3322554	Restricted Stock Units		0.0	F3	30-OCT-2025				4	M	0				1924.0				0.0		D			F4		F5	Common Stock		1924.0				1925.0				D			
0001817160-25-000005	3322678	Restricted Stock Units		0.0	F3	30-OCT-2025				4	M	0				3750.0				0.0		D			F7		F5	Common Stock		3750.0				22500.0				D			
0001817160-25-000005	3322677	Restricted Stock Units		0.0	F3	30-OCT-2025				4	M	0				2000.0				0.0		D			F6		F5	Common Stock		2000.0				4000.0				D			
0001817160-25-000005	3322676	Restricted Stock Units		0.0	F3	30-OCT-2025				4	M	0				3207.0				0.0		D			F4		F5	Common Stock		3207.0				3207.0				D			
0001817160-25-000005	3322679	Restricted Stock Units		0.0	F3	30-OCT-2025				4	M	0				2858.0				0.0		D			F8		F5	Common Stock		2858.0				28584.0				D			
0001213900-25-104255	3322633	Class B Ordinary Shares	F1		F1	29-OCT-2025				4	J	0	F2			10000.0				0.0	F1	D			F1		F1	Class A Ordinary Shares	F1	10000.0				11150000.0				D	F3		
0002005471-25-000003	3322600	Restricted Stock  Units			F2	28-OCT-2025				4	A	0				3347.0				0.0		A			F3		F3	Common  Stock, $0.01 par value		3347.0				3347.0				D			
0001695033-25-000005	3322708	Restricted Stock  Units			F1	28-OCT-2025				4	A	0				5477.0				0.0		A			F2		F2	Common  Stock, $0.01 par value		5477.0				5477.0				D			
0001767197-25-000007	3322644	Restricted Stock  Units			F1	28-OCT-2025				4	A	0				4138.0				0.0		A			F2		F2	Common  Stock, $0.01 par value		4138.0				4138.0				D			
0001883925-25-000005	3322662	Restricted Stock  Units			F1	28-OCT-2025				4	A	0				4260.0				0.0		A			F2		F2	Common  Stock, $0.01 par value		4260.0				4260.0				D			
0002066961-25-000004	3322612	Restricted Stock  Units			F1	28-OCT-2025				4	A	0				1826.0				0.0		A			F2		F2	Common  Stock, $0.01 par value		1826.0				1826.0				D			
0001960954-25-000005	3322730	Restricted Stock  Units			F1	28-OCT-2025				4	A	0				2739.0				0.0		A			F2		F2	Common  Stock, $0.01 par value		2739.0				2739.0				D			
0002050987-25-000005	3322700	Restricted Stock  Units			F1	28-OCT-2025				4	A	0				730.0				0.0		A			F2		F2	Common  Stock, $0.01 par value		730.0				730.0				D			
0001128404-25-000006	3322598	Restricted Stock Units			F1	28-OCT-2025				4	A	0				24343.0				0.0		A			F2		F2	Common Stock		24343.0				24343.0				D			
0002049881-25-000005	3322702	Restricted Stock  Units			F1	28-OCT-2025				4	A	0				3956.0				0.0		A			F2		F2	Common  Stock, $0.01 par value		3956.0				3956.0				D			
0001388767-25-000006	3322681	Restricted Stock  Units			F1	28-OCT-2025				4	A	0				3347.0				0.0		A			F2		F2	Common  Stock, $0.01 par value		3347.0				3347.0				D			
0001388772-25-000006	3322651	Restricted Stock  Units			F1	28-OCT-2025				4	A	0				5781.0				0.0		A			F2		F2	Common  Stock, $0.01 par value		5781.0				5781.0				D			
0001649840-25-000006	3322709	Restricted Stock  Units			F1	28-OCT-2025				4	A	0				4260.0				0.0		A			F2		F2	Common  Stock, $0.01 par value		4260.0				4260.0				D			
0001175746-25-000003	3322582	Restricted Stock Units	F2		F1	30-OCT-2025				4	M	0				1245.0				0.0		D			F3	30-MAR-2032		Common Stock		1245.0				7781.0				D			
0001108524-25-000197	3322597	Non-qualified Stock Option (Right to Buy)		161.5		29-OCT-2025				4	M	0	F1			2250.0				0.0		D		22-MAR-2020	F8	22-MAR-2026		Common Stock		2250.0				4622.0				D			
0001468327-25-000220	3322637	Class B Common Stock			F1	28-OCT-2025				4	C	0				6155.0				0.0		D			F1		F1	Class A Common Stock		6155.0				0.0				I			
0001468327-25-000220	3322636	Class B Common Stock			F1	28-OCT-2025				4	C	0				57906.0				0.0		D			F1		F1	Class A Common Stock		57906.0				0.0				D		Held by spouse	
0001468327-25-000219	3322691	Class B Common Stock			F1	28-OCT-2025				4	C	0				31314.0				0.0		D			F1		F1	Class A Common Stock		31314.0				0.0				D			
0001835458-25-000003	3322680	Share Option		30.93		28-OCT-2025				4	M	0	F1			100.0				0.0		D			F2	19-SEP-2028		Class A Ordinary Share		100.0				19900.0				D			
0001763494-25-000005	3322617	Employee stock option (right to buy)		15.46		29-OCT-2025				4	M	0				27128.0				0.0		D			F4	31-JAN-2030		Common Stock		27128.0				180000.0				D			
0001763494-25-000005	3322616	Employee stock option (right to buy)		15.46		28-OCT-2025				4	M	0				92872.0				0.0		D			F4	31-JAN-2030		Common Stock		92872.0				207128.0				D			
0001104659-25-104437	3322674	Stock Options (Right to Buy)		30.66		28-OCT-2025				4	M	0				721.0				0.0		D			F4	10-FEB-2031		Common Stock		721.0				9748.0				D			
0001104659-25-104437	3322673	Stock Options (Right to Buy)		27.35		28-OCT-2025				4	M	0				2094.0				0.0		D			F3	31-JAN-2033		Common Stock		2094.0				12563.0				D			
0001231589-25-000009	3322723	Stock Option		135.42		30-OCT-2025				4	M	false	F1			11000.0				0.0		D		15-MAR-2023		15-MAR-2027		Common Stock		11000.0				22000.0				D			
0000066740-25-000096	3322703	Non-qualified Stock Option (Right to Buy)		142.94		29-OCT-2025				4	M	0				19061.0				0.0		D		08-FEB-2023	F2	06-FEB-2032		Common Stock		19061.0				0.0				D			
0000352915-25-000011	3322692	Option To Purchase Class B Common Stock		138.8		29-OCT-2025				4	M	0				8425.0				0.0		D			F2	16-MAR-2026		Class B Common Stock		8425.0				0.0				D			
0000352915-25-000011	3322693	Option To Purchase Class B Common Stock		152.68		29-OCT-2025				4	M	0				9465.0				0.0		D			F2	16-MAR-2026		Class B Common Stock		9465.0				0.0				D			
0001437749-25-032443	3322756	Restricted Stock Unit			F2	30-OCT-2025				4	D	0	F3			3621.0				0.0		D			F3		F4	Common Stock		3621.0				0.0				D			
0001437749-25-032443	3322755	Restricted Stock Unit			F2	30-OCT-2025				4	D	0	F3			8125.0				0.0		D			F3		F4	Common Stock		8125.0				0.0				D			
0001437749-25-032443	3322757	Stock Option (right to buy)	F5	19.99		30-OCT-2025				4	D	0	F6			30000.0				0.0		D			F7	22-JAN-2029		Common Stock		30000.0				0.0				D			
0002094741-25-000004	3322593	Stock Option (Right to Buy)		2.09		23-OCT-2025				4	A	0				100000.0				0.0		A			F1	22-OCT-2035		Class A Common Stock		100000.0				100000.0				D			
0001388325-25-000018	3322641	Series D Preferred Stock			F1	28-OCT-2025				4	C	0				19734671.0				0.0		D			F1		F1	Voting Common Stock		1174682.0				0.0				D			
0001388325-25-000018	3322640	Series C Preferred Stock			F1	28-OCT-2025				4	C	0				26191207.0				0.0		D			F1		F1	Voting Common Stock		1558999.0				0.0				D			
0001437749-25-032441	3322642	Restricted Stock Unit			F2	30-OCT-2025				4	D	0	F3			8125.0				0.0		A			F3		F4	Common Stock		8125.0				0.0				D			
0001437749-25-032441	3322643	Restricted Stock Unit			F2	30-OCT-2025				4	D	0	F3			3621.0				0.0		A			F3		F4	Common Stock		3621.0				0.0				D			
0001437749-25-032439	3322580	Stock Option (right to buy)	F2	7.8		30-OCT-2025				4	D	0	F3			4000.0				0.0		D			F4	24-MAY-2028		Common Stock		4000.0				0.0				D			
0001437749-25-032439	3322581	Stock Option (right to buy)	F2	39.11		30-OCT-2025				4	D	0	F3			4000.0				0.0		D			F4	23-MAY-2029		Common Stock		4000.0				0.0				D			
0001437749-25-032439	3322578	Stock Option (right to buy)	F2	3.5		30-OCT-2025				4	D	0	F3			4000.0				0.0		D			F4	26-MAY-2026		Common Stock		4000.0				0.0				D			
0001437749-25-032439	3322579	Stock Option (right to buy)	F2	3.86		30-OCT-2025				4	D	0	F3			4000.0				0.0		D			F4	25-MAY-2027		Common Stock		4000.0				0.0				D			
0001106578-25-000024	3322625	Stock Option		120.26		28-OCT-2025				4	M	false	F1			4000.0				0.0		D		15-MAR-2016		15-MAR-2026		Common Stock		4000.0				146000.0				D			
0001106578-25-000024	3322624	Stock Option		120.26		27-OCT-2025				4	M	false	F1			4000.0				0.0		D		15-MAR-2016		15-MAR-2026		Common Stock		4000.0				150000.0				D			
0001104659-25-104413	3322667	Restricted Stock Units			F1	29-OCT-2025				4	M	0				3800.0				0.0		D			F2		F2	Restricted Stock Units		3800.0				0.0				D			
0001437749-25-032435	3322762	Stock Option (right to buy)	F2	7.8		30-OCT-2025				4	D	0	F3			4000.0				0.0		D			F4	24-MAY-2028		Common Stock		4000.0				0.0				D			
0001437749-25-032435	3322761	Stock Option (right to buy)	F2	3.86		30-OCT-2025				4	D	0	F3			5000.0				0.0		D			F4	28-SEP-2027		Common Stock		5000.0				0.0				D			
0001437749-25-032435	3322763	Stock Option (right to buy)	F2	39.11		30-OCT-2025				4	D	0	F3			4000.0				0.0		D			F4	23-MAY-2029		Common Stock		4000.0				0.0				D			
0001812730-25-000004	3322694	Restricted Stock Unit			F1	28-OCT-2025				4	A	0				4649.0				0.0		A			F2		F2	Common Stock		4649.0				4649.0				D			
