ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0000097745-25-000147	3317264	Phantom Stock Units			F1	27-SEP-2025				4	A	0				80.78					F2	A			F2		F2	Common Stock		80.78				2573.95				D			
0000097745-25-000146	3317094	Phantom Stock Units			F1	27-SEP-2025				4	A	0				91.55					F2	A			F2		F2	Common Stock		91.55				17428.67				D			
0001104659-25-095035	3317122	Warrant to Purchase Common Shares			F4	29-JUL-2025				4	P	0				3139533.0					F4	A			F4		F4	Common Shares		3139533.0				3139533.0				D			
0001104659-25-095035	3317119	Tranche A Common Share Purchase Warrants			F1	25-JUL-2025				4	X	0				697674.0				0.0		D			F1		F1	Common Shares		697674.0				0.0				D			
0001104659-25-095035	3317120	Tranche B Common Share Purchase Warrants			F2	25-JUL-2025				4	X	0				697674.0				0.0		D			F2		F2	Common Shares		697674.0				0.0				D			
0001104659-25-095035	3317121	Tranche C Common Share Purchase Warrants			F3	25-JUL-2025				4	X	0				697674.0				0.0		D			F3		F3	Common Shares		697674.0				0.0				D			
0001192813-25-000004	3317208	Restricted Stock Unit			F2	26-SEP-2025				4	M	0				64130.0				0.0		D			F3		F3	Common Stock		64130.0				233598.0	F4			D			
0002031641-25-000002	3317254	Stock Option (Right to Buy)		5.0		26-SEP-2025				4	A	0				800000.0				0.0		A			F1	25-SEP-2035		Class A Common Stock		800000.0				800000.0				D			
0001677418-25-000008	3317199	Employee Stock Option (Right to Buy)		107.93		26-SEP-2025				4	M	0				10000.0				0.0		D			F1	28-FEB-2026		Common Stock		10000.0				30984.0				D			
0000097745-25-000145	3317098	Phantom Stock Units			F1	27-SEP-2025				4	A	0				67.31					F2	A			F2		F2	Common Stock		67.31				1150.49				D			
0001697904-25-000009	3317137	Series D Cumulative Convertible Preferred Stock		85478400.0	F1	29-SEP-2025				4	S	0				555.0				36.25		D			F1		F2	Common Stock		0.0	F1			0.0				D			
0000097745-25-000144	3317149	Phantom Stock Units			F1	27-SEP-2025				4	A	0				67.31					F2	A			F2		F2	Common Stock		67.31				171.54				D			
0000097745-25-000143	3317150	Phantom Stock Units			F1	27-SEP-2025				4	A	0				67.31					F2	A			F2		F2	Common Stock		67.31				541.36				D			
0001193125-25-225035	3317107	Class B Common Stock			F1	27-SEP-2025				4	M	false				471057.0					F1	D			F1		F1	Class A Common Stock		471057.0				942114.0				I		By Cardinal Equity Fund, L.P.	
0001193125-25-225035	3317106	Class B Common Stock			F1	27-SEP-2025				4	M	false				1413940.0					F1	D			F1		F1	Class A Common Stock		1413940.0				2827878.0				I		By Pharmacy Investors, LLC	
0001193125-25-225034	3317173	Class B Common Stock			F1	27-SEP-2025				4	M	false				608570.0					F1	D			F1		F1	Class A Common Stock		608570.0				1217140.0				D			
0001193125-25-225032	3317090	Class B Common Stock			F2	27-SEP-2025				4	M	false				471057.0					F2	D			F2		F2	Class A Common Stock		471057.0				942114.0				D			
0001193125-25-225031	3317276	Class B Common Stock			F1	27-SEP-2025				4	M	false				6100176.0					F1	D			F1		F1	Class A Common Stock		6100176.0				12200350.0				D			
0001193125-25-225030	3317225	Class B Common Stock			F1	27-SEP-2025				4	M	false				6100176.0					F1	D			F1		F1	Class A Common Stock		6100176.0				12200350.0				I		By Bindley Capital Partners I, LLC	
0001193125-25-225029	3317246	Class B Common Stock			F1	27-SEP-2025				4	M	false				6100176.0					F1	D			F1		F1	Class A Common Stock		6100176.0				12200350.0				I		By Bindley Capital Partners I, LLC	
0001193125-25-225028	3317244	Class B Common Stock			F1	27-SEP-2025				4	M	false				641869.0					F1	D			F1		F1	Class A Common Stock		641869.0				1283739.0	F3			D			
0001193125-25-225027	3317298	Class B Common Stock			F2	27-SEP-2025				4	M	false				1413940.0					F2	D			F2		F2	Class A Common Stock		1413940.0				2827878.0				D			
0001193125-25-225026	3317194	Class B Common Stock			F1	27-SEP-2025				4	M	false				1298826.0					F1	D			F1		F1	Class A Common Stock		1298826.0				2597651.0				D			
0001522767-25-000206	3317235	Restricted Stock Units (RSU)			F1	30-SEP-2025				4	M	0				53572.0				0.0		D			F3		F3	Common Stock, par value $.001 per share		53572.0				53571.0				D			
0001704336-25-000004	3317207	Non-Qualified Stock Option (right to buy)		6.11		29-SEP-2025				4	M	0	F1			7793.0				0.0		D			F4	01-MAR-2032		Common Stock		7793.0				178142.0				D			
0001704336-25-000004	3317206	Non-Qualified Stock Option (right to buy)		6.11		26-SEP-2025				4	M	0	F1			17207.0				0.0		D			F4	01-MAR-2032		Common Stock		17207.0				185935.0				D			
0001565687-25-000084	3317234	Employee Stock Option (Right to Buy)		7.45		26-SEP-2025				4	M	0				19390.0				0.0		D			F1	26-JUL-2027		Common Stock		19390.0				482080.0				D			
0001628280-25-043224	3317100	Restricted Stock Unit			F1	30-SEP-2025				4	M	0				20790.0				0.0		D			F4		F4	Common Stock		20790.0				0.0				D	F3		
0001493152-25-016291	3317115	Option to Purchase Common Stock		3.33		28-SEP-2025				4	A	0				400000.0				0.0		A			F1	28-SEP-2035		Common Stock		400000.0				400000.0				D			
0001193125-25-225005	3317165	Restricted Stock Units			F1	30-SEP-2025				4	M	false				450000.0				0.0		D			F2		F2	Class A Common Stock		1800000.0				1350000.0				D			
0001323548-25-000004	3317136	Restricted Stock Units			F1	29-SEP-2025				4	M	0				3288.0				0.0		D			F2		F2	Common Stock		3288.0				0.0				D			
0001736405-25-000004	3317126	Stock Option (Right to Buy)		5.0		26-SEP-2025				4	A	0				800000.0				0.0		A			F1	25-SEP-2035		Common Stock		800000.0				800000.0				D			
0001437749-25-030109	3317215	stock option		5.88	F1	25-SEP-2025				4	A	0				40000.0				0.0		A			F2	24-SEP-2035		common stock		40000.0				40000.0				D			
0001437749-25-030107	3317267	stock option		5.88	F1	25-SEP-2025				4	A	0				40000.0				0.0		A			F2	24-SEP-2035		common stock		40000.0				40000.0				D			
0002076979-25-000002	3317268	Restricted Stock Unit			F1	26-SEP-2025				4	A	0				24907.0					F1	A			F2		F2	Common Stock		24907.0				24907.0				D			
0001628280-25-043216	3317163	Restricted Stock Unit			F2	28-SEP-2025				4	M	0				249.0				0.0		D			F1	28-SEP-2025		Disney Common Stock		249.0				0.0				D			
0001628280-25-043216	3317164	Restricted Stock Unit			F2	28-SEP-2025				4	M	0				45.0				0.0		D			F4	28-SEP-2025		Disney Common Stock		45.0				0.0				D			
0000719220-25-000066	3317259	Director Restricted Stock Units			F2	28-SEP-2025				4	D	0	F3			1290.0				37.64		D			F4		F4	Common Stock		1290.0				0.0				D			
0001075736-25-000006	3317280	Restricted Stock Units		0.0	F1	25-SEP-2025				4	A	false				10000.0				0.0		A			F3		F3	Common Stock		10000.0				10000.0				D			
0001075736-25-000006	3317281	Restricted Stock Units		0.0	F1	25-SEP-2025				4	M	false				277.0				0.0		D			F4		F4	Common Stock		277.0				8057.0				D			
0001830165-25-000012	3317172	Phantom Stock			F1	26-SEP-2025				4	A	0				10.14				56.07		A			F2		F2	Common Shares		10.14				1080.96				D			
0001180171-25-000007	3317261	Phantom Stock			F2	26-SEP-2025				4	A	0				1611.16				56.07		A			F3		F3	Common Shares		1611.16				225885.12				D			
0001493152-25-016223	3317212	Series D-1 Convertible Preferred Stock			F1	30-SEP-2025				4	M	0								0.0		A		30-SEP-2025			F2	Common Stock		660520.0								D			
0001493152-25-016223	3317211	8% Unsecured Convertible Promissory Note		2.86		30-SEP-2025				4	M	0				66052.0		175000.0		0.0		D		30-SEP-2024		30-SEP-2025		Series D-1 Convertible Preferred Stock	F4, F3	66052.0				2484499.0		1050000.0		D			
0001213900-25-093530	3317195	Rights to receive Class A Ordinary Shares			F2	26-SEP-2025				4	P	0				310000.0	F2				F2	A			F2		F2	Class A Ordinary Shares		310000.0				3864333.0	F3			D			
0001104659-25-094661	3317075	Restricted Stock Unit			F2	29-SEP-2025				4	A	0				1000000.0				0.0		A			F3		F3	Common Stock		1000000.0				1000000.0				D			
0001493152-25-016101	3317046	Stock Options (Right to Buy)		1.43		25-SEP-2025				4	A	0				15000.0				0.0	F3	A			F1		F2	Common Stock		15000.0				15000.0				D			
0001304340-25-000006	3317017	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				3944.0					F2	A			F1	13-NOV-2028		Common Stock		3944.0				3944.0				D			
0001304340-25-000006	3317018	Employee Stock Option (Right to Buy)		69.72		10-SEP-2025				4	D	0				896.0					F2	D			F1	22-DEC-2029		Common Stock		896.0				0.0				D			
0001304340-25-000006	3317019	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				896.0					F2	A			F1	22-DEC-2029		Common Stock		896.0				896.0				D			
0001304340-25-000006	3317020	Employee Stock Option (Right to Buy)		69.72		10-SEP-2025				4	D	0				1255.0					F2	D			F1	30-AUG-2030		Common Stock		1255.0				0.0				D			
0001304340-25-000006	3317021	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				1255.0					F2	A			F1	30-AUG-2030		Common Stock		1255.0				1255.0				D			
0001304340-25-000006	3317023	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				14343.0					F2	A			F3	24-AUG-2033		Common Stock		14343.0				14343.0				D			
0001304340-25-000006	3317024	Employee Stock Option (Right to Buy)		41.84		10-SEP-2025				4	D	0				7171.0					F2	D			F4	26-JUN-2034		Common Stock		7171.0				0.0				D			
0001304340-25-000006	3317025	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				7171.0					F2	A			F4	26-JUN-2034		Common Stock		7171.0				7171.0				D			
0001304340-25-000006	3317026	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				90525.0				0.0		A			F5	09-SEP-2035		Common Stock		90525.0				90525.0				D			
0001304340-25-000006	3317016	Employee Stock Option (Right to Buy)		64.15		10-SEP-2025				4	D	0				3944.0					F2	D			F1	13-NOV-2028		Common Stock		3944.0				0.0				D			
0001304340-25-000006	3317022	Employee Stock Option (Right to Buy)		41.84		10-SEP-2025				4	D	0				14343.0					F2	D			F3	24-AUG-2033		Common Stock		14343.0				0.0				D			
0001493152-25-016099	3317076	Stock Options (Right to Buy)		1.43		25-SEP-2025				4	A	0				15000.0				0.0	F3	A			F1		F2	Common Stock		15000.0				15000.0				D			
0001493152-25-016097	3316994	Stock Options (Right to Buy)		1.43		25-SEP-2025				4	A	0				15000.0				0.0	F3	A			F1		F2	Common Stock		15000.0				15000.0				D			
0001806201-25-000105	3317089	Restricted Stock Units			F1	25-SEP-2025				4	A	0				13933.0				0.0		A			F2		F2	Common Stock, par value $0.01 per share		13933.0				13933.0				D			
0001806201-25-000100	3317084	Restricted Stock Units			F1	25-SEP-2025				4	A	0				257510.0				0.0		A			F2		F2	Common Stock, par value $0.01 per share		257510.0				257510.0				D			
0001193125-25-223594	3317077	Employee Stock  Option (right to buy)		30.89		25-SEP-2025				4	M	false				50000.0				0.0		D			F2	27-OCT-2025		Class A Common Stock		50000.0				50000.0				D			
0001193125-25-223580	3317073	Employee Stock  Option (right to buy)		30.89		25-SEP-2025				4	M	false				30000.0				0.0		D			F2	27-OCT-2025		Class A Common Stock		30000.0				0.0				D			
0001477932-25-007179	3316973	Post-Closing Cash Consideration Conversion Rights			F1	26-SEP-2025				4	C	false	F1			100000.0					F1	D			F1		F1	Common Stock			F1					0.0		D			
0001512662-25-000005	3317066	Restricted Stock Unit			F1	26-SEP-2025				4	A	false				12931.0				0.0		A			F2		F2	Common Stock		12931.0				12931.0				D			
0001522767-25-000202	3316998	Restricted Stock Units (RSU)			F1	28-SEP-2025				4	M	0				6046.0				0.0		D			F3		F3	Common Stock, par value $.001 per share		6046.0				18140.0				D			
0000008858-25-000053	3317010	Phantom Stock Units	F1		F1	26-SEP-2025				4	A	0				24.0	F2			51.6		A			F1		F1	Common Stock		24.0				3511.0				D			
0001108524-25-000139	3317037	Non-qualified Stock Option (Right to Buy)		161.5		26-SEP-2025				4	M	0	F1			2250.0				0.0		D		22-MAR-2020	F8	22-MAR-2026		Common Stock		2250.0				56372.0				D			
0002023175-25-000003	3317002	Employee Stock Option (Right to Buy)		14.71		25-SEP-2025				4	A	0				7650.0				0.0		A			F2	24-SEP-2035		Common Stock		7650.0				7650.0				D			
0002023255-25-000003	3317008	Employee Stock Option (Right to Buy)		14.71		25-SEP-2025				4	A	0				8260.0				0.0		A			F2	24-SEP-2035		Common Stock		8260.0				8260.0				D			
0001791187-25-000003	3316999	Employee Stock Option (Right to Buy)		14.71		25-SEP-2025				4	A	0				9860.0				0.0		A			F3	24-SEP-2035		Common Stock		9860.0				9860.0				D			
0002023849-25-000003	3317035	Employee Stock Option (Right to Buy)		14.71		25-SEP-2025				4	A	0				9750.0				0.0		A			F2	24-SEP-2035		Common Stock		9750.0				9750.0				D			
0001757533-25-000004	3317012	Employee Stock Option (Right to Buy)		14.71		25-SEP-2025				4	A	0				26710.0				0.0		A			F3	24-SEP-2035		Common Stock		26710.0				26710.0				D			
0000008858-25-000052	3317034	Phantom Stock Units	F1		F1	26-SEP-2025				4	A	0				80.0	F2			51.6		A			F1		F1	Common Stock		80.0				11969.0				D			
0001193125-25-223384	3317043	Stock Option (Right to Buy)		16.75		25-SEP-2025				4	A	false				33246.0				0.0		A			F1	24-SEP-2035		Common Stock		33246.0				33246.0				D			
0000008858-25-000051	3317047	Phantom Stock Units	F1		F1	26-SEP-2025				4	A	0				338.0	F2			51.6		A			F1		F1	Common Stock		338.0				50168.0				D			
0000008858-25-000050	3317003	Phantom Stock Units	F1		F1	26-SEP-2025				4	A	0				24.0	F2			51.6		A			F1		F1	Common Stock		24.0				3511.0				D			
0000008858-25-000049	3316978	Phantom Stock Units	F1		F1	26-SEP-2025				4	A	0				213.0	F2			51.6		A			F1		F1	Common Stock		213.0				31540.0				D			
0000008858-25-000048	3317079	Phantom Stock Units	F1		F1	26-SEP-2025				4	A	0				36.0	F2			51.6		A			F1		F1	Common Stock		36.0				5323.0				D			
0001657025-25-000005	3316977	Stock Option (right to buy)		8.93		25-SEP-2025				4	M	0	F1			6000.0				0.0		D			F4	21-DEC-2025		Common Stock		6000.0				22000.0				D			
0000912282-25-001006	3317065	Deferred Share Units	F1	0.95	F2	29-SEP-2025				4	A	0				15530.0				0.0		A			F1		F3	Common Shares		15530.0				15530.0				D			
0000912282-25-001004	3316993	Deferred Share Units	F1	0.95	F2	29-SEP-2025				4	A	0				14236.0				0.0		A			F1		F3	Common Shares		14236.0				14236.0				D			
0000912282-25-001002	3316979	Deferred Share Units	F1	0.95	F2	29-SEP-2025				4	A	0				14236.0				0.0		A			F1		F3	Common Shares		14236.0				14236.0				D			
0001437749-25-030044	3317085	Restricted Share Units		0.0	F3	29-SEP-2025				4	M	0				562.0				0.0		D			F4		F5	Common Stock		562.0				1828.0				D			
0001437749-25-030044	3317086	Restricted Share Units		0.0	F3	29-SEP-2025				4	M	0				307.0				0.0		D			F6		F5	Common Stock		307.0				1741.0				D			
0001437749-25-030043	3317027	Restricted Share Units		0.0	F3	29-SEP-2025				4	M	0				703.0				0.0		D			F4		F5	Common Stock		703.0				2285.0				D			
0001437749-25-030043	3317028	Restricted Share Units		0.0	F3	29-SEP-2025				4	M	0				384.0				0.0		D			F6		F5	Common Stock		384.0				2176.0				D			
0001437749-25-030040	3317064	Restricted Share Units		0.0	F3	29-SEP-2025				4	M	0				307.0				0.0		D			F6		F5	Common Stock		307.0				1741.0				D			
0001437749-25-030040	3317063	Restricted Share Units		0.0	F3	29-SEP-2025				4	M	0				562.0				0.0		D			F4		F5	Common Stock		562.0				1828.0				D			
0001437749-25-030038	3316984	Restricted Share Units		0.0	F3	29-SEP-2025				4	M	0				230.0				0.0		D			F6		F5	Common Stock		230.0				1306.0				D			
0001437749-25-030038	3316983	Restricted Share Units		0.0	F3	29-SEP-2025				4	M	0				422.0				0.0		D			F4		F5	Common Stock		422.0				1371.0				D			
0001437749-25-030037	3317081	Restricted Share Units		0.0	F3	29-SEP-2025				4	M	0				307.0				0.0		D			F6		F5	Common Stock		307.0				1741.0				D			
0001437749-25-030037	3317080	Restricted Share Units		0.0	F3	29-SEP-2025				4	M	0				562.0				0.0		D			F4		F5	Common Stock		562.0				1828.0				D			
0001437749-25-030036	3316974	Restricted Share Units		0.0	F3	29-SEP-2025				4	M	0				562.0				0.0		D			F4		F5	Common Stock		562.0				1828.0				D			
0001437749-25-030036	3316975	Restricted Share Units		0.0	F3	29-SEP-2025				4	M	0				307.0				0.0		D			F6		F5	Common Stock		307.0				1741.0				D			
0001437749-25-030035	3317033	Restricted Share Units		0.0	F3	29-SEP-2025				4	M	0				307.0				0.0		D			F6		F5	Common Stock		307.0				1741.0				D			
0001437749-25-030035	3317032	Restricted Share Units		0.0	F3	29-SEP-2025				4	M	0				562.0				0.0		D			F4		F5	Common Stock		562.0				1828.0				D			
0001437749-25-030034	3317052	Restricted Share Units		0.0	F3	29-SEP-2025				4	M	0				384.0				0.0		D			F6		F5	Common Stock		384.0				2176.0				D			
0001437749-25-030034	3317051	Restricted Share Units		0.0	F3	29-SEP-2025				4	M	0				703.0				0.0		D			F4		F5	Common Stock		703.0				2285.0				D			
0001104659-25-094525	3317078	Phantom Stock Units			F1	26-SEP-2025				4	A	0				16.0	F2			465.76		A			F3		F3	Common Stock		16.0				5156.0	F4			D			
0001104659-25-094523	3317036	Stock Option (right to buy)		1.25		19-SEP-2025				4	M	0				21000.0				0.0		D			F2	28-SEP-2025		Common Stock		21000.0				0.0				D			
0001104659-25-094519	3316976	Phantom Stock Units			F1	26-SEP-2025				4	A	0				21.0	F2			465.76		A			F3		F3	Common Stock		21.0				21762.0	F4			D			
0001104659-25-094516	3317004	Stock Option (right to buy)		1.25		19-SEP-2025				4	M	0				50000.0				0.0		D			F2	28-SEP-2025		Common Stock		50000.0				0.0				D			
0001104659-25-094513	3317053	Phantom Stock Units			F1	26-SEP-2025				4	A	0				32.0	F2			465.76		A			F3		F3	Common Stock		32.0				10553.0	F4			D			
0001760965-25-000095	3316985	Phantom Stock-d	F1		F2	26-SEP-2025				4	A	0				628.95				79.5	F4	A			F3		F3	Common Stock		628.95				38483.55				D			
0001760965-25-000094	3316996	Phantom Stock-d	F1		F2	26-SEP-2025				4	A	0				298.75				79.5	F4	A			F3		F3	Common Stock		298.75				8044.62				D			
0001104659-25-094503	3317038	Stock Options (option to buy)		3.92		25-SEP-2025				4	A	0				48800.0				0.0		A			F1	25-SEP-2035		Common Stock, par value $0.0001		48800.0				48800.0				D			
0001104659-25-094499	3316991	Stock Options (option to buy)		3.92		25-SEP-2025				4	A	0				48800.0				0.0		A			F1	25-SEP-2035		Common Stock, par value $0.0001		48800.0				48800.0				D			
0001248380-25-000005	3317006	Phantom Stock			F1	26-SEP-2025				4	A	0				929.0				0.0		A			F1		F1	Common Stock		929.0				68682.0				D			
0001104659-25-094497	3317082	Stock Options (option to buy)		3.92		25-SEP-2025				4	A	0				48800.0				0.0		A			F1	25-SEP-2035		Common Stock, par value $0.0001		48800.0				48800.0				D			
0001203117-25-000004	3317001	Phantom Stock			F1	26-SEP-2025				4	A	0				929.0				0.0		A			F1		F1	Common Stock		929.0				68682.0				D			
0001628280-25-043093	3316987	Option to Purchase Common Stock		53.34		29-SEP-2025				4	M	0				5000.0					F2	D		31-DEC-2018		08-DEC-2025		Common Stock		5000.0				0.0				D			
0001628280-25-043093	3316986	Option to Purchase Common Stock		53.34		29-SEP-2025				4	M	0				5000.0					F2	D		31-DEC-2017		08-DEC-2025		Common Stock		5000.0				0.0				D			
0001104659-25-094495	3317088	Stock Options (option to buy)		3.92		25-SEP-2025				4	A	0				48800.0				0.0		A			F1	25-SEP-2035		Common Stock, par value $0.0001		48800.0				48800.0				D			
0001746673-25-000004	3317030	Phantom Stock			F1	26-SEP-2025				4	A	0				861.0				0.0		A			F1		F1	Common Stock		861.0				63663.0				D			
0001104659-25-094493	3317009	Stock Options (option to buy)		3.92		25-SEP-2025				4	A	0				48800.0				0.0		A			F3	25-SEP-2035		Common Stock, par value $0.0001		48800.0				48800.0				D			
0001104659-25-094490	3317074	Stock Options (option to buy)		3.92		25-SEP-2025				4	A	0				48800.0				0.0		A			F1	25-SEP-2035		Common Stock, par value $0.0001		48800.0				48800.0				D			
0001104659-25-094488	3317042	Stock Options (option to buy)		3.92		25-SEP-2025				4	A	0				48800.0				0.0		A			F1	25-SEP-2035		Common Stock, par value $0.0001		48800.0				48800.0				D			
0001015997-25-000003	3317054	Restricted Stock Unit		0.0		27-SEP-2025				4	M	0				132.0				0.0		D			F1	31-JAN-2026		Common Stock		132.0				131.0				D			
